s_ratio,i_ratio
0.9991666666666666,0.0008333333333333334
0.9991666666666666,0.0008333333333333334
0.9991666666666666,0.0008333333333333334
0.9991666666666666,0.0008333333333333334
0.9991666666666666,0.0008333333333333334
0.9991666666666666,0.0008333333333333334
0.9991666666666666,0.0008333333333333334
0.9991666666666666,0.0008333333333333334
0.9991666666666666,0.0008333333333333334
0.9991666666666666,0.0008333333333333334
0.9991666666666666,0.0008333333333333334
0.9991666666666666,0.0008333333333333334
0.9991666666666666,0.0008333333333333334
0.9991666666666666,0.0008333333333333334
0.9991666666666666,0.0008333333333333334
0.9991666666666666,0.0008333333333333334
0.9991666666666666,0.0008333333333333334
0.9991666666666666,0.0008333333333333334
0.9991666666666666,0.0008333333333333334
0.9991666666666666,0.0008333333333333334
0.9991666666666666,0.0008333333333333334
0.9991666666666666,0.0008333333333333334
0.9991666666666666,0.0008333333333333334
0.9991666666666666,0.0008333333333333334
0.9991666666666666,0.0008333333333333334
0.9991666666666666,0.0008333333333333334
0.9991666666666666,0.0008333333333333334
0.9991666666666666,0.0008333333333333334
0.9991666666666666,0.0008333333333333334
0.9991666666666666,0.0008333333333333334
0.9991666666666666,0.0008333333333333334
0.9991666666666666,0.0008333333333333334
0.9991666666666666,0.0008333333333333334
0.9988888888888889,0.0011111111111111111
0.9988888888888889,0.0011111111111111111
0.9988888888888889,0.0011111111111111111
0.9988888888888889,0.0011111111111111111
0.9988888888888889,0.0011111111111111111
0.9988888888888889,0.0011111111111111111
0.9988888888888889,0.0011111111111111111
0.9988888888888889,0.0011111111111111111
0.9988888888888889,0.0011111111111111111
0.9988888888888889,0.0011111111111111111
0.9988888888888889,0.0011111111111111111
0.9988888888888889,0.0011111111111111111
0.9988888888888889,0.0011111111111111111
0.9988888888888889,0.0011111111111111111
0.9988888888888889,0.0011111111111111111
0.9988888888888889,0.0011111111111111111
0.9988888888888889,0.0011111111111111111
0.9988888888888889,0.0011111111111111111
0.9988888888888889,0.0011111111111111111
0.9988888888888889,0.0011111111111111111
0.9988888888888889,0.0011111111111111111
0.9988888888888889,0.0011111111111111111
0.9988888888888889,0.0011111111111111111
0.9988888888888889,0.0011111111111111111
0.9986111111111111,0.001388888888888889
0.9986111111111111,0.001388888888888889
0.9986111111111111,0.001388888888888889
0.9986111111111111,0.001388888888888889
0.9986111111111111,0.001388888888888889
0.9986111111111111,0.001388888888888889
0.9986111111111111,0.001388888888888889
0.9986111111111111,0.001388888888888889
0.9986111111111111,0.001388888888888889
0.9986111111111111,0.001388888888888889
0.9986111111111111,0.001388888888888889
0.9983333333333333,0.0016666666666666668
0.9980555555555556,0.0019444444444444444
0.9980555555555556,0.0019444444444444444
0.9980555555555556,0.0019444444444444444
0.9980555555555556,0.0019444444444444444
0.9980555555555556,0.0019444444444444444
0.9980555555555556,0.0019444444444444444
0.9980555555555556,0.0019444444444444444
0.9980555555555556,0.0019444444444444444
0.9980555555555556,0.0019444444444444444
0.9980555555555556,0.0019444444444444444
0.9980555555555556,0.0019444444444444444
0.9980555555555556,0.0019444444444444444
0.9980555555555556,0.0019444444444444444
0.9980555555555556,0.0019444444444444444
0.9980555555555556,0.0019444444444444444
0.9980555555555556,0.0019444444444444444
0.9980555555555556,0.0019444444444444444
0.9980555555555556,0.0019444444444444444
0.9980555555555556,0.0019444444444444444
0.9977777777777778,0.0022222222222222222
0.9977777777777778,0.0022222222222222222
0.9977777777777778,0.0022222222222222222
0.9977777777777778,0.0022222222222222222
0.9975,0.0025
0.9975,0.0025
0.9972222222222222,0.002777777777777778
0.9972222222222222,0.002777777777777778
0.9972222222222222,0.002777777777777778
0.9972222222222222,0.002777777777777778
0.9972222222222222,0.002777777777777778
0.9972222222222222,0.002777777777777778
0.9972222222222222,0.002777777777777778
0.9972222222222222,0.002777777777777778
0.9972222222222222,0.002777777777777778
0.9972222222222222,0.002777777777777778
0.9969444444444444,0.0030555555555555557
0.9969444444444444,0.0030555555555555557
0.9969444444444444,0.0030555555555555557
0.9969444444444444,0.0030555555555555557
0.9969444444444444,0.0030555555555555557
0.9969444444444444,0.0030555555555555557
0.9969444444444444,0.0030555555555555557
0.9966666666666667,0.0033333333333333335
0.9966666666666667,0.0033333333333333335
0.9966666666666667,0.0033333333333333335
0.9966666666666667,0.0033333333333333335
0.9966666666666667,0.0033333333333333335
0.9963888888888889,0.003611111111111111
0.9963888888888889,0.003611111111111111
0.9963888888888889,0.003611111111111111
0.9961111111111111,0.0038888888888888888
0.9958333333333333,0.004166666666666667
0.9958333333333333,0.004166666666666667
0.9958333333333333,0.004166666666666667
0.9955555555555555,0.0044444444444444444
0.9955555555555555,0.0044444444444444444
0.9955555555555555,0.0044444444444444444
0.9955555555555555,0.0044444444444444444
0.9955555555555555,0.0044444444444444444
0.9952777777777778,0.004722222222222222
0.995,0.005
0.995,0.005
0.9947222222222222,0.005277777777777778
0.9947222222222222,0.005277777777777778
0.9947222222222222,0.005277777777777778
0.9947222222222222,0.005277777777777778
0.9947222222222222,0.005277777777777778
0.9947222222222222,0.005277777777777778
0.9947222222222222,0.005277777777777778
0.9947222222222222,0.005277777777777778
0.9944444444444445,0.005555555555555556
0.9944444444444445,0.005555555555555556
0.9944444444444445,0.005555555555555556
0.9944444444444445,0.005555555555555556
0.9944444444444445,0.005555555555555556
0.9941666666666666,0.005833333333333334
0.9941666666666666,0.005833333333333334
0.9941666666666666,0.005833333333333334
0.9941666666666666,0.005833333333333334
0.9941666666666666,0.005833333333333334
0.9941666666666666,0.005833333333333334
0.9941666666666666,0.005833333333333334
0.9938888888888889,0.006111111111111111
0.9936111111111111,0.006388888888888889
0.9936111111111111,0.006388888888888889
0.9936111111111111,0.006388888888888889
0.9933333333333333,0.006666666666666667
0.9933333333333333,0.006666666666666667
0.9933333333333333,0.006666666666666667
0.9933333333333333,0.006666666666666667
0.9933333333333333,0.006666666666666667
0.9933333333333333,0.006666666666666667
0.9933333333333333,0.006666666666666667
0.9933333333333333,0.006666666666666667
0.9933333333333333,0.006666666666666667
0.9933333333333333,0.006666666666666667
0.9933333333333333,0.006666666666666667
0.9925,0.0075
0.9922222222222222,0.0077777777777777776
0.9922222222222222,0.0077777777777777776
0.9922222222222222,0.0077777777777777776
0.9922222222222222,0.0077777777777777776
0.9922222222222222,0.0077777777777777776
0.9922222222222222,0.0077777777777777776
0.9919444444444444,0.008055555555555555
0.9919444444444444,0.008055555555555555
0.9919444444444444,0.008055555555555555
0.9919444444444444,0.008055555555555555
0.9919444444444444,0.008055555555555555
0.9916666666666667,0.008333333333333333
0.9916666666666667,0.008333333333333333
0.9916666666666667,0.008333333333333333
0.9916666666666667,0.008333333333333333
0.9916666666666667,0.008333333333333333
0.9916666666666667,0.008333333333333333
0.9913888888888889,0.008611111111111111
0.9913888888888889,0.008611111111111111
0.9913888888888889,0.008611111111111111
